"73","67573","0","4","21","3","114773","114173","114473","ナイトクエスト 2","","失われし「聖剣オウスキーパー」を探す旅に出た「ソルクザギル」の消息が途絶えた。<hex:02100103>冒険者は、彼の弟子である少年「コンスタン」とともにその足跡を追い、<hex:02100103>ドラヴァニアの奥深くまで旅をすることとなる。<hex:02100103>その道中に待っていたのは、一握の謎と、「真の騎士」へと至る試練であった。"
"74","68111","0","4","21","4","114774","114174","114474","ナイトクエスト 3","","「真の騎士」へと至り、自由騎士としての新たな歩みを進めた冒険者の下に、<hex:02100103>歴史ある「ウル王杯闘技会」が復古されるとの報せが舞い込む。<hex:02100103>剣術の腕を見込まれ、その招待状を受け取った冒険者は、<hex:02100103>エオルゼア各地から集められた剣豪たちとの勝負に臨むことになるのだが……。"
"75","68746","0","4","21","5","114775","114175","114475","ナイトクエスト 4","","第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。<hex:02100103>彼、銀冑団総長「ジェンリンス」によれば、<hex:02100103>剣術士ギルドマスター「ミラ」の様子が、近頃どうも妙なのだとか。<hex:02100103>様子をうかがうために剣術士ギルドを訪ねた冒険者が、そこで出会う者とは……。"
"76","66590","0","4","22","2","114776","114176","114476","戦士クエスト 1","","北アバラシア山脈の「戦士の里」に伝わる戦技、<hex:02100103>それは、心の奥底に潜む獣性「原初の魂」を奮わせる驚異の技だという。<hex:02100103>しかしそこには、理性を失い狂戦士と化す危険も秘められていた。<hex:02100103>冒険者は戦士の復興を望む「キュリアス・ゴージ」とともに、己が原初の魂と向き合う。"
"77","66137","0","4","22","3","114777","114177","114477","戦士クエスト 2","","戦士の戦技を復興するため、修行に励む「キュリアス・ゴージ」だが、<hex:02100103>その最中に原初の魂に飲まれて理性を失い、己の弱さを痛感することとなった。<hex:02100103>冒険者は彼とともに「新たな戦技」を求めて各地をめぐり、<hex:02100103>幾多の戦いを潜り抜けることで、さらなる高みを目指すことになるのだが……。"
"78","68440","0","4","22","4","114778","114178","114478","戦士クエスト 3","","原初の魂を御した「キュリアス・ゴージ」は、兄「ブロークン・マウンテン」とともに、<hex:02100103>黒渦団に教官として招かれ、新設された戦士隊の指導に励んでいた。<hex:02100103>こうして、戦士の戦技を広めるという夢に向かって、まい進する兄弟の下に、<hex:02100103>はるか東方より、ひとりの女性がやって来たことで、大騒動が巻き起こる。"
"79","68748","0","4","22","5","114779","114179","114479","戦士クエスト 4","","第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。<hex:02100103>「キュリアス・ゴージ」は、近頃どうも修行に集中できていないらしい。<hex:02100103>彼はその原因が愛だと語り、麗しの「ドルゴノ」に会いに一路アジムステップへ旅立つ。<hex:02100103>一方のドルゴノはエオルゼアを訪れていた。嗚呼、すれ違いの物語はどこへ行き着くのか。"
"80","67594","0","4","31","1","114780","114180","114480","暗黒騎士クエスト 1","","「暗黒騎士」、それは果たされぬ正義を成すため、聖職者殺しをも厭わぬ者、<hex:02100103>信念のために業を背負い、己の内に闇を飼い慣らす者……。<hex:02100103>皇都イシュガルドの下層にある貧民たちの居住区、通称「雲霧街」にて、<hex:02100103>冒険者は、決闘裁判に挑み敗れ去った暗黒騎士の遺体を目撃するのだが……。"
"81","67600","0","4","31","2","114781","114181","114481","暗黒騎士クエスト 2","","暗黒騎士の極意を求める男「シドゥルグ」と出会った冒険者は、<hex:02100103>彼とともに、神殿騎士団から狙われる少女「リエル」を守護することとなる。<hex:02100103>彼女はなぜ害されようとしているのか、何者が彼女を亡き者にしようとしているのか……。<hex:02100103>その答えは、竜詩戦争という暗闇の中に秘められていた。"
"82","68455","0","4","31","3","114782","114182","114482","暗黒騎士クエスト 3","","竜の血を継ぐ少女「リエル」を護ることで、暗黒騎士の極意を得た「シドゥルグ」から、<hex:02100103>変革するイシュガルドを見て回るようにと提案された冒険者。<hex:02100103>確かに皇都は、竜詩戦争の終結を経て、今まさに変わり始めたところであった。<hex:02100103>そして冒険者は、薄青色の髪を持つ謎めいた少年「ミスト」と出会う。"
"83","68757","0","4","31","4","114783","114183","114483","暗黒騎士クエスト 4","","第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。<hex:02100103>「シドゥルグ」や「リエル」としばし語らい、冒険者は自分宛ての手紙を受け取る。<hex:02100103>内容はいつかの行動に対しての謝意のようだが……差出人がわからない。<hex:02100103>かくして冒険者は、小さな旅を始めることに。"
"84","68802","0","4","32","1","114784","114184","114484","ガンブレイカークエスト 1","","「ガンブレイカー」の源流は、亡国ボズヤの女王「グンヒルド」を守る近衛にあるという。<hex:02100103>元ガレマール帝国徴用兵の用心棒「ラドヴァン」に、武才を見込まれた冒険者は、<hex:02100103>消えゆく技を学び継ぐために、彼と相棒「ソフィー」と協力し護衛稼業に勤しむことに。<hex:02100103>その中で冒険者が目にする因縁とは……。"
"85","68761","0","4","32","2","114785","114185","114485","ガンブレイカークエスト 2","","第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。<hex:02100103>それは、ガンブレイカーの技を伝授してくれた「ラドヴァン」だ。<hex:02100103>冒険者は、暁の賢人「サンクレッド」が、第一世界において自分と同じく、<hex:02100103>ガンブレイカーの技を用いていたことを伝えるのだが……。"
"86","66620","0","6","23","2","114786","114186","114486","白魔道士クエスト 1","","グリダニアの角尊たちが代々継承してきた、癒しと浄化の魔法体系「白魔法」。<hex:02100103>冒険者はグリダニアの「大精霊」を鎮める手助けをするためにその秘儀を継承し、<hex:02100103>「三重の幻術皇」のひとり「ラヤ・オ・センナ」のもとで力を磨いていく。<hex:02100103>はたして新たな白魔道士は使命を全うできるのだろうか。"
"87","67261","0","6","23","3","114787","114187","114487","白魔道士クエスト 2","","不浄なるものが流れ込み、森を蝕みつつある。<hex:02100103>黒衣森の大精霊が発する警告に、危機の訪れを予感した三重の幻術皇は、<hex:02100103>冒険者に、伝説の角尊「ア・トワ・カント」と同じ「浄化の旅」を託す。<hex:02100103>こうして冒険者は、ア・トワ・カントの従者の孫「エシヴァ」を伴い、黒衣森を旅立つ。"
"88","67954","0","6","23","4","114788","114188","114488","白魔道士クエスト 3","","黒衣森の精霊たちがざわめいているとの報を受けた冒険者は、<hex:02100103>幻術士ギルドの長「エ・スミ・ヤン」と、幻術士「シルフィー」らと共に調査へ赴く。<hex:02100103>異変の原因は、母親とともにギラバニアの森で隠棲していた、ひとりの少女。<hex:02100103>思わぬ出会いによって、森に隠された秘密の過去が明るみになってゆく。"
"89","68751","0","6","23","5","114789","114189","114489","白魔道士クエスト 4","","第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。<hex:02100103>白魔道士として旅する中で出会った「シルフィー」や「アラカ」、「ガッティ」の三人に、<hex:02100103>異界における経験を語り聞かせた冒険者は、小さな事件を経て、<hex:02100103>彼女たちの間に芽生えつつある新たな絆の煌めきを目にするのだった。"
"90","66638","0","6","33","1","114790","114190","114490","学者クエスト 1","","魔大戦が繰り広げられた第五星暦時代、<hex:02100103>小国に過ぎなかった海洋都市「ニーム」を守り抜いたとされる「海兵団」。<hex:02100103>そんな伝説の最強軍団に憧れる斧術士「アルカ・ゾルカ」と出会った冒険者は、<hex:02100103>ひょんなことから学者の力と、使い魔「フェアリー」を目覚めさせることに。"
"91","67212","0","6","33","2","114791","114191","114491","学者クエスト 2","","新生海兵団を名乗るようになった冒険者と「アルカ・ゾルカ」は、<hex:02100103>1500年前に奇病でトンベリとなった軍学者「スリト・カリト」から協力を求められた。<hex:02100103>「トンベリ病」の進行を止めるための研究に、力を貸してほしいというのだ。<hex:02100103>かくして次代の学者は、古代の謎に挑むこととなる。"
"92","68463","0","6","33","3","114792","114192","114492","学者クエスト 3","","新生海兵団の下に、「スリト・カリト」から再びの協力要請が届いた。<hex:02100103>彼によれば、トンベリ病の悪化を食い止める方策を発見したのだが、<hex:02100103>治験の協力者であるトンベリ「セトト」が行方不明となってしまったというのだ。<hex:02100103>消えたトンベリの姿を探し求め、冒険者とアルカ・ゾルカは各地を奔走することに。"
"93","68754","0","6","33","4","114793","114193","114493","学者クエスト 4","","第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。<hex:02100103>「アルカ・ゾルカ」と「スリト・カリト」、「セトト」に、冒険者は異界での経験を語り聞かせる。<hex:02100103>その証言に、導師ラミットの大再生魔法にまつわる物語が含まれていたことで、<hex:02100103>長らく停滞していたトンベリ病治療の研究に、一筋の光明が差し込むことになるのだった。"
"94","67555","0","6","34","1","114794","114194","114494","占星術師クエスト 1","","知の都として知られるシャーレアンにおいて、<hex:02100103>「占星術」とは、天に座す星々から力を得て、癒やしや強化の魔法を紡ぎ、<hex:02100103>人々に運命を切り開く魔法体系なのだという。<hex:02100103>冒険者は、美しき少女「レヴェヴァ」と出会うことで、その知識を学ぶことに。"
"95","67561","0","6","34","2","114795","114195","114495","占星術師クエスト 2","","竜の動向を占う「占星術」が幅を利かせるイシュガルドにおいて、<hex:02100103>シャーレアン式占星術を広めるための道のりは、遠く、そして険しい。<hex:02100103>冒険者は占星術師「レヴェヴァ」や「ジャンヌキナル」とともに、<hex:02100103>度重なる妨害を乗り越えながら、人々を助ける活動を続けていくのだが……。"
"96","67949","0","6","34","3","114796","114196","114496","占星術師クエスト 3","","戦いの中で運命を切り開き、占星術師の真髄を得た冒険者は、<hex:02100103>占星術を学ぶため東方からやって来た、風水士「キョクホウ」と出会う。<hex:02100103>この邂逅が、やがて洋の東西にて独自に発展してきた技術を融合させ、<hex:02100103>占星術を新たな高みへと導くことに繋がるのだった。"
"97","68758","0","6","34","4","114797","114197","114497","占星術師クエスト 4","","第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。<hex:02100103>聖ガンリオル占星院の「ジャンヌキナル」によれば、<hex:02100103>どうも近頃、「レヴェヴァ」の様子がおかしく、上の空でいることが多いのだという。<hex:02100103>彼は「キョクホウ」への恋煩いではないかと言うが、はたしてその真偽やいかに……。"
"98","66602","0","5","25","2","114798","114198","114498","モンククエスト 1","","超自然探求者を名乗る「エリック」から、護衛の依頼を受けた冒険者。<hex:02100103>そこで同じ仕事のために雇われていた青年、「ウィダルゲルト」と出会う。<hex:02100103>彼は、「ラールガー星導教」の僧兵たちが磨き上げ、継承してきた体術である、<hex:02100103>モンクの技の継承者であるというのだが……。"
"99","67567","0","5","25","3","114799","114199","114499","モンククエスト 2","","冒険者と拳を交えたことで、復讐に囚われていた過去を悔いたウィダルゲルトは、<hex:02100103>心機一転再起を図り、今ではふたりの弟子をとって修行に励んでいるという。<hex:02100103>その話を伝え聞いた冒険者は、ウィダルゲルトの下を訪れるが、<hex:02100103>やがて彼らの前に、「陰の流派」なる勢力が立ちはだかることになる。"
"100","67966","0","5","25","4","114800","114200","114500","モンククエスト 3","","ギラバニアの地に、「ラールガー星導教」を復興させることを決意した「ウィダルゲルト」は、<hex:02100103>弟子である「デ・ゼンツァ」と「オ・チャクハ」を連れ、アラガーナで新たな修行者を募る。<hex:02100103>しかしそこには、アラミゴ最後の王「テオドリック」を巡る因縁が潜んでいた。<hex:02100103>冒険者はウィダルゲルトを助け、アラミゴの新たな希望を紡ぐべく尽力する。"
"101","68747","0","5","25","5","114801","114201","114501","モンククエスト 4","","第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。<hex:02100103>超自然学者の「エリック」によると、アラミゴ解放軍の者が、<hex:02100103>アラミゴ最後の王の血縁者でもある「ウィダルゲルト」を捜しているという。<hex:02100103>果たして、彼はふたたび復讐の道に戻ってしまうのだろうか？"
"102","66608","0","5","26","2","114802","114202","114502","竜騎士クエスト 1","","ドラゴン族と千年戦争を戦うイシュガルドには、<hex:02100103>竜を狩ることに特化した槍術を操る「竜騎士」と呼ばれる者たちがいた。<hex:02100103>その筆頭、蒼の竜騎士「エスティニアン」と出会った冒険者は、<hex:02100103>彼が持つ秘宝、邪竜ニーズヘッグの眼に魅入られ、力を得ることになるのだった。"
"103","67231","0","5","26","3","114803","114203","114503","竜騎士クエスト 2","","冒険者は、竜騎士「ウスティエヌ」から、<hex:02100103>血竜「グラウリー」と、その眷属を討伐するために助力を請われる。<hex:02100103>冒険者は、蒼の竜騎士に限りなく近づかねばならないと決意した彼女を指導し、<hex:02100103>ともに竜騎士の力を磨いていくこととなるのだが……。"
"104","68450","0","5","26","4","114804","114204","114504","竜騎士クエスト 3","","異端者に囚われ、竜の血を飲まされたことで、<hex:02100103>竜騎士「ウスティエヌ」は、それまでの暮らしを捨てなければならなかった。<hex:02100103>高地ドラヴァニアの森にて、猟師として新たな生活を始めた彼女を訪ねた冒険者は、<hex:02100103>そこで、彼女の新しい友人だという幼竜「オーン・カイ」と出会うことになる。"
"105","68749","0","5","26","5","114805","114205","114505","竜騎士クエスト 4","","第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。<hex:02100103>前代蒼の竜騎士「アルベリク」と幼竜「オーン・カイ」に「四使徒」の話を聞かせると、<hex:02100103>彼らは、それがまるで邪竜ニーズヘッグのようだと語った。<hex:02100103>かくして冒険者は、オーン・カイとともにニーズヘッグを悼む追悼の旅に出ることに。"
"106","65770","0","5","27","2","114806","114206","114506","忍者クエスト 1","","双剣士ギルドから、ワインポート周辺で目撃されたという、<hex:02100103>不審者の調査を請け負うことになった冒険者。<hex:02100103>その過程で、ドマの隠れ里よりやってきた忍者、「オボロ」と「ツバメ」と出会う。<hex:02100103>彼らに協力することで、忍びの技の伝授を受けることになるのだが……。"
"107","67224","0","5","27","3","114807","114207","114507","忍者クエスト 2","","真の裏切り者であった「ゲッカイ」を誅殺し、里からの任務を達成した「オボロ」。<hex:02100103>しかし、里には嘘混じりの報告を伝え、エオルゼアに留まって暮らしていた。<hex:02100103>そんな彼の下に、双剣士ギルドの「ジャック」から協力要請が舞い込む。<hex:02100103>忍術を操る東方人らしき盗人が、海都を騒がせているというのだ。"
"108","68488","0","5","27","4","114808","114208","114508","忍者クエスト 3","","家宝を取り戻したことで、ひんがしの国へと帰っていった「ユキ」姫と別れを告げたが、<hex:02100103>忍者「オボロ」はといえば、未だにエオルゼアに留まって暮らしていた。<hex:02100103>そんな彼の下に、ふたたび双剣士ギルドの「ジャック」から協力要請が届く。<hex:02100103>かくして動き始めた「オボロ」たちは、やがて忍者の源流の秘密を知ることになる。"
"109","68755","0","5","27","5","114809","114209","114509","忍者クエスト 4","","第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。<hex:02100103>未だにエオルゼアでの自由な生活を満喫している様子の「オボロ」は、<hex:02100103>宿敵「カラス」を出し抜く妙案を考えついたと語り、冒険者を誘う。<hex:02100103>どうにかしてカラスが奪った「禁忌口寄せの術」を取り戻そうというのだが……。"
"110","68101","0","5","35","1","114810","114210","114510","侍クエスト 1","","コロセウムの余興として、東方の剣士が見たことのない妙技を振るっている。<hex:02100103>そう耳にした冒険者は剣術士ギルドを訪れ、剣豪「ムソウサイ」と邂逅、腕試しに臨む。<hex:02100103>戦い終えて話を聞けば、どうやらムソウサイは、エオルゼアに弟子を探しに来た様子。<hex:02100103>かくして冒険者は彼の弟子となり、悪を成敗する修行の旅に出ることとなったのだ。"
"111","68106","0","5","35","2","114811","114211","114511","侍クエスト 2","","「ムソウサイ」は、かつて、冒険者の前にひとりの弟子をとっていた。<hex:02100103>その男、「ウゲツ」は、ひんがしの国の幕府転覆を狙い、今も暗躍しているという。<hex:02100103>冒険者は、クガネの治安維持組織「赤誠組」の「マコト」から事情を聞き、<hex:02100103>師の志を受け継いでウゲツを止めるべく、東方の地へと赴くのだった。"
"112","68759","0","5","35","3","114812","114212","114512","侍クエスト 3","","第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。<hex:02100103>赤誠組の「マコト」は、「ウゲツ」を討った経緯を「ムソウサイ」の墓前に報告すべく、<hex:02100103>冒険者を伴ってウルダハを訪れる。<hex:02100103>そこで彼女たちが見たのは、老侍の遺した信義が、後代に受け継がれる様であった。"
"113","66626","0","5","28","2","114813","114213","114513","吟遊詩人クエスト 1","","戦場において、仲間を鼓舞する戦歌を吟じるという「吟遊詩人」。<hex:02100103>そんな吟遊詩人であり、かつて神勇隊において「強弓」の異名で称えられた、<hex:02100103>弓の達人、「ジェアンテル」が、久方ぶりに黒衣森へと帰還したという。<hex:02100103>その噂を聞いた冒険者は、弓術の手ほどきを受けようと彼の下を訪ねることに。"
"114","67254","0","5","28","3","114814","114214","114514","吟遊詩人クエスト 2","","冒険者の協力により、忌まわしい記憶を克服することに成功した「ジェアンテル」は、<hex:02100103>後進育成のため、神勇隊で指導にあたることを決意する。<hex:02100103>かくして順調に、新たな吟遊詩人が生まれる中、その力に魅了された若き将校、<hex:02100103>「サンソン」が、吟遊詩人を軸に据えた部隊を新設しようと立ち上がる。"
"115","68430","0","5","28","4","114815","114215","114515","吟遊詩人クエスト 3","","「サンソン」と「ギドゥロ」、そして冒険者は、<hex:02100103>「終焉の戦歌」を探し求める旅を通じて、確かな友情を築いた。<hex:02100103>その後、サンソンは双蛇党にて、吟遊詩人部隊を設立するという夢を実現する。<hex:02100103>そんな彼らの初任務は、やがて「紅葉戦争」を巡る歴史の闇へと通じていく。"
"116","68750","0","5","28","5","114816","114216","114516","吟遊詩人クエスト 4","","第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。<hex:02100103>「ジェアンテル」とともに吟遊詩人部隊の様子を見に行った冒険者は、<hex:02100103>「サンソン」から、「ギドゥロ」が後輩への指導を放棄していると伝え聞く。<hex:02100103>かくして、ギドゥロの心を震わせるための合奏が企画されるのだが……。"
"117","67240","0","5","36","1","114817","114217","114517","機工士クエスト 1","","皇都イシュガルドの「スカイスチール機工房」では、対竜兵器の開発・生産のほか、<hex:02100103>帝国由来の魔導技術と既存のエーテル学を融合させた「機工兵器」も手掛けるという。<hex:02100103>冒険者は機工房の主「ステファニヴィアン」に勧誘され、機工兵器を操る者、<hex:02100103>「機工士」となるのだが、そこには保守的な貴族たちの妨害が待っていた。"
"118","67248","0","5","36","2","114818","114218","114518","機工士クエスト 2","","模擬戦に勝利し、教皇庁に実力の一端を見せつけた「スカイスチール機工房」の面々。<hex:02100103>次なる目標は、実戦で戦果を挙げることだ。<hex:02100103>しかし、ゼーメル家とともに臨む共同作戦を前に、<hex:02100103>腕利きの機工士、「ジョイ」の離脱が画策されるなど、妨害が相次ぐのだった。"
"119","68445","0","5","36","3","114819","114219","114519","機工士クエスト 3","","黄竜スヴァラの撃退によって、「機工士」の名は皇都イシュガルドに轟いた。<hex:02100103>そんなある日、「ステファニヴィアン」から、銃と機工兵装の導入を検討している、<hex:02100103>「ヒルダ」たち自警団に対して、銃術を指導するように依頼される。<hex:02100103>かくして冒険者は、かつての指南役「ロスティンスタル」を探すことに。"
"120","68756","0","5","36","4","114820","114220","114520","機工士クエスト 4","","第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。<hex:02100103>スカイスチール機工房の「ステファニヴィアン」によれば、<hex:02100103>最近、機工士の「ジョイ」が行方も告げずいなくなることが多く、心配であるという。<hex:02100103>調査を頼まれた冒険者は、ジョイと自警団長「ヒルダ」の密会を目撃し……。"
"121","68790","0","5","37","1","114821","114221","114521","踊り子クエスト 1","","近東の島国「ラザハン」からやってきた舞踏劇団「ファルシャム一座」。<hex:02100103>冒険者は、その座長「ナシュメラ」に見出され、一座の花形「ラナー・ミーゴ」とともに、<hex:02100103>「踊り子」として舞台に立ってみないかと誘われる。<hex:02100103>かくして冒険者は、武の舞踏「クリークタンツ」の習得を目指すのだった。"
"122","68762","0","5","37","2","114822","114222","114522","踊り子クエスト 2","","第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。<hex:02100103>エオルゼア五ヶ国での公演を終えた「ファルシャム一座」は、<hex:02100103>海都リムサ・ロミンサを拠点に、純粋に踊り子一座として活動を継続していたのだ。<hex:02100103>近況を語り終えた冒険者に対し、一座の長「ナシュメラ」が語った言葉とは……。"
"123","66614","0","5","29","2","114823","114223","114523","黒魔道士クエスト 1","","マラサジャ牢獄に100年の間捕えられていた黒魔道士ククルカ・タタルカ。<hex:02100103>ナルザル神の言葉を聞いたと主張する、この怪しげな人物との出会いを通じ、<hex:02100103>魔石を託された冒険者は、破壊の力たる「黒魔法」の継承者となる。<hex:02100103>この危険な力は、異界「ヴォイド」より現れる妖異討伐の鍵になるというのだが……。"
"124","67219","0","5","29","3","114824","114224","114524","黒魔道士クエスト 2","","命がけで封じていた妖異を冒険者が討伐したことで、ククルカは安堵し天に召された。<hex:02100103>その後、ククルカの弟子「ラライ」は、師が100年を過ごした独房に残されし紙片から、<hex:02100103>彼の研究成果が記された二冊の書物の存在を知る。<hex:02100103>一方、邪な心を抱いた者たちもまた、ククルカの書を狙っていた。"
"125","68128","0","5","29","4","114825","114225","114525","黒魔道士クエスト 3","","冒険者と「ラライ」、そしてグリダニアの幻術士「ザイ・ア・ネルハー」の協力により、<hex:02100103>危険思想集団「まつろわぬ魔道士」は壊滅した。<hex:02100103>かくして、ククルカが著した二冊の書は、ふたたびひとところに集まる。<hex:02100103>書物は、ラライの管理下に置かれることになったのだが……。"
"126","68752","0","5","29","5","114826","114226","114526","黒魔道士クエスト 4","","第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。<hex:02100103>黒魔道士「ラライ」は、黒魔法にまつわる事柄を一冊の書物にまとめあげていたという。<hex:02100103>だが、その書物の管理と研究をめぐり、呪術士ギルドの上位組織でもある、<hex:02100103>「ナル・ザル教団」との間で確執が生じていたのだった。"
"127","66632","0","5","24","2","114827","114227","114527","召喚士クエスト 1","","巴術士ギルドに、学術組織「聖コイナク財団」より、協力要請が舞い込む。<hex:02100103>蛮神討伐経験のある巴術士を、研究への協力のため派遣してほしいというのだ。<hex:02100103>この求めに応じた冒険者は、財団に所属する古代アラグ文明の研究者であり、<hex:02100103>ヤ・シュトラの妹でもある「ヤ・ミトラ」と出会うことになる。"
"128","67641","0","5","24","3","114828","114228","114528","召喚士クエスト 2","","手段を選ばず召喚魔法を求めた敵対者「トリスタン」は、炎に包まれ消えた。<hex:02100103>しかし冒険者は、背後で暗躍するアシエンの姿も見ており、依然警戒は必要である。<hex:02100103>あるとき、冒険者は不滅隊からもたらされたトリスタンの生存情報を受け、<hex:02100103>「ヤ・ミトラ」とともに、あらためて彼の足取りを追うのだった。"
"129","68165","0","5","24","4","114829","114229","114529","召喚士クエスト 3","","新たに発掘された、古代アラグ時代の召喚魔法教本と思しき書物。<hex:02100103>冒険者が「ヤ・ミトラ」と紐解くと、それはなんと本型の使い魔「プリンキピア」であった。<hex:02100103>冒険者は教本たるプリンキピアの言葉に従い、試練を経ることで、<hex:02100103>召喚士としての新たなる力に目覚めていくのだが……。"
"130","68753","0","5","24","5","114830","114230","114530","召喚士クエスト 4","","第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。<hex:02100103>「ヤ・ミトラ」によれば、不滅隊に新設された召喚士部隊の一員「ジャジャサム」が、<hex:02100103>折よくグリダニアを訪れているのだという。<hex:02100103>聞けば、冒険者に召喚士としての戦い方について相談したいことがあるのだという。"
"131","68118","0","5","39","1","114831","114231","114531","赤魔道士クエスト 1","","ウルダハの街角にて、瞳をうるませた少女から助けを求められた冒険者。<hex:02100103>今まさに人拐いたちから逃げてきたという彼女は、逃げ遅れた姉について語る。<hex:02100103>こうして現場に急行することになった冒険者が出会ったのは、<hex:02100103>悪漢から華麗に少女を護る赤魔道士「シ・ルン・ティア」だった。"
"132","68123","0","5","39","2","114832","114232","114532","赤魔道士クエスト 2","","「シ・ルン・ティア」のかつての同志であり、<hex:02100103>帝国軍に寝返った裏切りの赤魔道士「ランバード」を討った一行。<hex:02100103>だが、平穏を取り戻したかに思えた矢先に、妹弟子「アリア」が変調を来す。<hex:02100103>冒険者とシ・ルン・ティアは、彼女を救うことができるのだろうか。"
"133","68760","0","5","39","3","114833","114233","114533","赤魔道士クエスト 3","","第一世界に夜闇を取り戻した冒険者は、原初世界にて懐かしき知人と再会する。<hex:02100103>妹弟子「アリア」とともに、師匠「シ・ルン・ティア」に呼び出された冒険者は、<hex:02100103>彼のかつての古巣、赤魔道士集団「紅の疾風」の仲間の遺品が盗まれたと聞かされる。<hex:02100103>かくして冒険者たちは、墓荒らしを捕らえるべく再びの共同作戦に臨むのだった。"
"134","68735","0","5","40","1","114834","114234","114534","青魔道士クエスト 1","","黒魔法でもなく、白魔法でもない、新たなる魔法体系「青魔法」。<hex:02100103>その魅惑の技術を、惜しげもなく伝授すると語る怪しげな男がいた。<hex:02100103>「マーティン」と名乗る彼は、青魔道士の証たるソウルクリスタルと、<hex:02100103>特製の武具が入った「カンタン入門セット」を、適価で販売するというのだが……。"
"135","69273","0","5","40","2","114835","114235","114535","青魔道士クエスト 2","","「マスク・ザ・ブルー」こと青魔道士「マーティン」と、その二代目となった冒険者は、<hex:02100103>ともに新興闘技場ブルースカイの看板闘士として人気を博していた。<hex:02100103>そこへ砂蠍衆のひとり「フィルガイス」が訪れ、ブルースカイへの出資を快諾する。<hex:02100103>しかし、その目的の裏には、別の思惑があるようで……。"
"136","68784","68837","4","41","1","114837","114237","114537","TANKロールクエスト：漆黒","","はぐれ罪喰い「四使徒」の一角「ディカイオシュネー」。<hex:02100103>この罪喰いに、故郷を襲われ、恋人を罪喰いに変えられた過去を持つ男、<hex:02100103>剣士「グランソン」と出会った冒険者は、彼の復讐を手伝うことに。<hex:02100103>その果てに知る、かつての英雄にして大罪人、魔剣士「ブランデン」の真実とは……。"
"137","68808","68837","6","42","1","114838","114238","114538","HEALERロールクエスト：漆黒","","はぐれ罪喰い「四使徒」の一角「ソープロシュネー」。<hex:02100103>一族の名誉のため、驚くべき治癒能力を有するというこの罪喰いを倒さんと、<hex:02100103>里から出てきたと語る戦士「ジオット」の相棒となった冒険者。<hex:02100103>その果てに知る、かつての英雄にして大罪人、導師「ラミット」の真実とは……。"
"138","68814","68837","5","43","1","114839","114239","114539","DPSファイターロールクエスト：漆黒","","はぐれ罪喰い「四使徒」の一角「アンドレイア」。<hex:02100103>ユールモア出身という賞金稼ぎとしては風変わりな経歴を持つ若者「ルー・リーク」から、<hex:02100103>この神出鬼没の罪喰いを狩るために、協力を求められた冒険者。<hex:02100103>その果てに知る、かつての英雄にして大罪人、狩人「レンダ・レイ」の真実とは……。"
"139","69164","68837","5","43","2","114840","114240","114540","DPSソーサラーロールクエスト：漆黒","","はぐれ罪喰い「四使徒」の一角「プロネーシス」。<hex:02100103>熟練の賞金稼ぎ「ケリッグ」は、この悪名高い罪喰いを狩るためには、<hex:02100103>次元の穴「虚ろ」に対処できる魔道士が不可欠だと考え、冒険者に助力を求める。<hex:02100103>その果てに知る、かつての英雄にして大罪人、魔人「ナイルベルト」の真実とは……。"
"140","69521","69318","2","44","1","114841","114241","114541","ロールエクストラクエスト：漆黒","","クリスタリウムの酒場「彷徨う階段亭」で給仕を務める女性「サイエラ」は、<hex:02100103>「四使徒」を倒した冒険者を見込んで、頼みたいことがあると語る。<hex:02100103>すべてが終わったに思えたが、まだ倒すべき悪が残っているというのだ。<hex:02100103>かくして冒険者は、彼女に誘われ、ともに「光の戦士」たちの冒険を辿ることになる。"
"141","69318","0","1","3","3","114843","114243","114543","暁の帰還編","","幻影都市アーモロートの最奥にて、アシエン・エメトセルクとの決戦に臨み、<hex:02100103>からくも勝利を得た「闇の戦士」は、第一世界にふたたび闇を取り戻すことに成功。<hex:02100103>さらに水晶公の救出も成し遂げたことで、クリスタリウムにひとときの平穏が訪れる。<hex:02100103>かくして原初世界に帰還した冒険者は、異界での旅路を仲間たちに報告する。"
