"292","0","0","0","0","","",""
"293","0","0","0","0","","",""
"294","0","0","0","0","","",""
"295","0","0","0","0","","",""
"296","0","0","0","0","","",""
"297","0","0","0","0","","",""
"298","0","0","0","0","","",""
"299","0","0","0","0","","",""
"300","1","0","150821","0","<hex:024804F201FA03><hex:024904F201FB03>「レンタルチョコボ」<hex:0249020103><hex:0248020103>を利用できるように<hex:02100103>なりました。<hex:02100103>チョコボを借りると、一定時間チョコボに<hex:02100103>乗って自由に移動することができます。<hex:02100103>また、以下のような場合には、チョコボが<hex:02100103>帰ってしまうため、注意しましょう。<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>・自ら降りる／泳げる水面に入る<hex:0249020103><hex:0248020103><hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>・利用時間終了<hex:0249020103><hex:0248020103><hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>・敵に襲われる<hex:0249020103><hex:0248020103><hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>・コンテンツに参加する<hex:0249020103><hex:0248020103>","",""
"301","0","0","0","0","","",""
"302","0","0","0","0","","",""
"303","0","0","0","0","","",""
"304","0","0","0","0","","",""
"305","0","0","0","0","","",""
"306","0","0","0","0","","",""
"307","0","0","0","0","","",""
"308","0","0","0","0","","",""
"309","0","0","0","0","","",""
"310","1","0","150831","0","騎乗中は<hex:024804F201FA03><hex:024904F201FB03>「騎乗中」<hex:0249020103><hex:0248020103>であることを示す<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「バフステータス」<hex:0249020103><hex:0248020103>が表示されます。<hex:02100103>アイコン上に表示されている数字は、<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「残り利用時間」<hex:0249020103><hex:0248020103>です。<hex:02100103><hex:02100103>レンタルチョコボから降りる際は、<hex:02100103>EXホットバーから<hex:024804F201FA03><hex:024904F201FB03>「降りる」<hex:0249020103><hex:0248020103>を<hex:02100103>実行することで降りることができます。<hex:02100103><hex:024804F201F403><hex:024904F201F503>※降りた時点で、チョコボは<hex:02100103>　帰ってしまうので注意しましょう<hex:0249020103><hex:0248020103>","",""
"311","1","0","150831","0","騎乗中は<hex:024804F201FA03><hex:024904F201FB03>「騎乗中」<hex:0249020103><hex:0248020103>であることを示す<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「バフステータス」<hex:0249020103><hex:0248020103>が表示されます。<hex:02100103>アイコン上に表示されている数字は、<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「残り利用時間」<hex:0249020103><hex:0248020103>です。<hex:02100103><hex:02100103>レンタルチョコボから降りる際は、<hex:02100103>EXホットバーから<hex:024804F201FA03><hex:024904F201FB03>「降りる」<hex:0249020103><hex:0248020103>を<hex:02100103>実行することで降りることができます。<hex:02100103><hex:024804F201F403><hex:024904F201F503>※降りた時点で、チョコボは<hex:02100103>　帰ってしまうので注意しましょう<hex:0249020103><hex:0248020103>","",""
"312","0","0","0","0","","",""
"313","0","0","0","0","","",""
"314","0","0","0","0","","",""
"315","0","0","0","0","","",""
"316","0","0","0","0","","",""
"317","0","0","0","0","","",""
"318","0","0","0","0","","",""
"319","0","0","0","0","","",""
"320","1","0","150841","0","<hex:024804F201FA03><hex:024904F201FB03>「ポーター」<hex:0249020103><hex:0248020103>は一定の区間を<hex:02100103>自動で運んでくれるサービスです。<hex:02100103><hex:02100103>指定した目的地まで、チョコボなどの<hex:02100103>乗りものが安全に連れていってくれます。<hex:02100103><hex:02100103>「席を外したい、だけど移動もしたい」<hex:02100103>という時に利用してみると良いでしょう。","",""
"321","0","0","0","0","","",""
"322","0","0","0","0","","",""
"323","0","0","0","0","","",""
"324","0","0","0","0","","",""
"325","0","0","0","0","","",""
"326","0","0","0","0","","",""
"327","0","0","0","0","","",""
"328","0","0","0","0","","",""
"329","0","0","0","0","","",""
"330","1","0","150851","0","騎乗中は<hex:024804F201FA03><hex:024904F201FB03>「騎乗中」<hex:0249020103><hex:0248020103>であることを示す<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「バフステータス」<hex:0249020103><hex:0248020103>が表示されます。<hex:02100103><hex:02100103>ポーターから降りる際は、<hex:02100103>EXホットバーから<hex:024804F201FA03><hex:024904F201FB03>「降りる」<hex:0249020103><hex:0248020103>を<hex:02100103>実行することで降りることができます。<hex:02100103><hex:024804F201F403><hex:024904F201F503>※降りた時点で、乗りものは<hex:02100103>　帰ってしまうので注意しましょう<hex:0249020103><hex:0248020103>","",""
"331","1","0","150851","0","騎乗中は<hex:024804F201FA03><hex:024904F201FB03>「騎乗中」<hex:0249020103><hex:0248020103>であることを示す<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「バフステータス」<hex:0249020103><hex:0248020103>が表示されます。<hex:02100103><hex:02100103>ポーターから降りる際は、<hex:02100103>EXホットバーから<hex:024804F201FA03><hex:024904F201FB03>「降りる」<hex:0249020103><hex:0248020103>を<hex:02100103>実行することで降りることができます。<hex:02100103><hex:024804F201F403><hex:024904F201F503>※降りた時点で、乗りものは<hex:02100103>　帰ってしまうので注意しましょう<hex:0249020103><hex:0248020103>","",""
"332","0","0","0","0","","",""
"333","0","0","0","0","","",""
"334","0","0","0","0","","",""
"335","0","0","0","0","","",""
"336","0","0","0","0","","",""
"337","0","0","0","0","","",""
"338","0","0","0","0","","",""
"339","0","0","0","0","","",""
"340","1","0","150861","0","ねんがんの<hex:024804F201FA03><hex:024904F201FB03>「マイチョコボ」<hex:0249020103><hex:0248020103>を<hex:02100103>手に入れました！<hex:02100103><hex:02100103>手に入れた<hex:024804F201FA03><hex:024904F201FB03>「チョコボホイッスル」<hex:0249020103><hex:0248020103>は<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「アクション修得アイテム」<hex:0249020103><hex:0248020103>です。<hex:02100103>このアイテムを使用することで、<hex:02100103>チョコボを呼び出すアクションを<hex:02100103>修得することができます。<hex:02100103><hex:02100103>　　　　　　　　　　　次のページヘ》","",""
"341","1","0","150862","0","チョコボを呼び出すためのアクションは<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>マウントリスト<hex:0249020103><hex:0248020103>に追加されます。<hex:02100103><hex:02100103>修得した呼び出しアクションは<hex:02100103>他のアクションと同様に、ホットバーに<hex:02100103>登録して呼び出すことができます。<hex:02100103><hex:02100103>呼び出したチョコボにまたがって、<hex:02100103>エオルゼアの大地を駆けめぐりましょう！<hex:02100103>　　　　　　　　　　　次のページヘ》","",""
"342","1","0","150863","0","チョコボの騎乗中に敵に襲われると、<hex:02100103>チョコボが逃げ出す場合があります。<hex:02100103><hex:02100103>その際は、戦闘を終了させた後に、<hex:02100103>呼び出しアクションを使用して、<hex:02100103>もう一度呼び出してみましょう。<hex:02100103><hex:02100103><hex:02100103><hex:02100103>　　　　　　　　　　　次のページヘ》","",""
"343","1","0","150864","0","またチョコボは、チョコボ専用装備を<hex:02100103>手に入れることで着せ替えも可能です。<hex:02100103><hex:02100103>メインコマンドから<hex:024804F201FA03><hex:024904F201FB03>「バディ」<hex:0249020103><hex:0248020103>を<hex:02100103>選択すると、着せ替えを実行する<hex:02100103>ウィンドウを呼び出すことができます。","",""
"344","0","0","0","0","","",""
"345","0","0","0","0","","",""
"346","0","0","0","0","","",""
"347","0","0","0","0","","",""
"348","0","0","0","0","","",""
"349","0","0","0","0","","",""
"350","1","0","150871","0","チョコボから降りるには、<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>騎乗した時と同じアクション<hex:0249020103><hex:0248020103>を実行すると<hex:02100103>降りることができます。<hex:02100103><hex:02100103>また、騎乗中はバフステータスに<hex:02100103>表示されるため、バフステータスの<hex:02100103>解除でも、降りることが可能です。","",""
"351","1","0","150871","0","チョコボから降りるには、<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>騎乗した時と同じアクション<hex:0249020103><hex:0248020103>を実行すると<hex:02100103>降りることができます。<hex:02100103><hex:02100103>また、騎乗中はバフステータスに<hex:02100103>表示されるため、バフステータスの<hex:02100103>解除でも、降りることが可能です。","",""
"352","0","0","0","0","","",""
"353","0","0","0","0","","",""
"354","0","0","0","0","","",""
"355","0","0","0","0","","",""
"356","0","0","0","0","","",""
"357","0","0","0","0","","",""
"358","0","0","0","0","","",""
"359","0","0","0","0","","",""
"360","1","0","151151","0","あなたのチョコボが、<hex:02100103>一緒に戦ってくれるようになりました！<hex:02100103><hex:02100103>一緒に戦って経験値を得ると、<hex:02100103>チョコボは少しずつ成長していきます。<hex:02100103><hex:02100103>あなたと同じくらいの強さの敵と<hex:02100103>戦っていくと、チョコボは効率よく<hex:02100103>成長してくれるでしょう。<hex:02100103>　　　　　　　　　　　次のページヘ》","",""
"361","1","0","151152","0","チョコボに戦ってもらいたい時には、<hex:02100103>チョコボの大好物である<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「ギサールの野菜」<hex:0249020103><hex:0248020103>が必要になります。<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「ギサールの野菜」<hex:0249020103><hex:0248020103>はお店で購入でき、<hex:02100103>チョコボを呼び出せる場所で使うと、<hex:02100103>一緒に戦ってくれます。<hex:02100103><hex:02100103>さあ、相棒のチョコボと共に、<hex:02100103>冒険の旅を続けましょう！","",""
"362","1","0","0","0","","",""
"363","0","0","0","0","","",""
"364","0","0","0","0","","",""
"365","0","0","0","0","","",""
"366","0","0","0","0","","",""
"367","0","0","0","0","","",""
"368","0","0","0","0","","",""
"369","0","0","0","0","","",""
"370","1","0","151161","0","チョコボはこれから30分間、<hex:02100103>あなたと一緒に戦ってくれます。<hex:02100103><hex:02100103>呼び出したばかりのチョコボは、<hex:02100103>忠実にあなたの後ろを追いかけます。<hex:02100103><hex:02100103>「アクションリスト」の<hex:024804F201FA03><hex:024904F201FB03>「ORDERS」<hex:0249020103><hex:0248020103>に<hex:02100103>命令用のアクションが用意されています。<hex:02100103><hex:02100103>　　　　　　　　　　　次のページヘ》","",""
"371","1","0","151162","0","チョコボに戦ってほしい場合には、<hex:02100103>アクション<hex:024804F201FA03><hex:024904F201FB03>「フリーファイト」<hex:0249020103><hex:0248020103><hex:02100103>を命令すれば自動で戦います。<hex:02100103><hex:02100103>また<hex:024804F201FA03><hex:024904F201FB03>「帰還」<hex:0249020103><hex:0248020103>を指示すれば、<hex:02100103>チョコボは休憩のために巣に戻ります。<hex:02100103><hex:02100103><hex:02100103><hex:02100103>　　　　　　　　　　　次のページヘ》","",""
"372","1","0","151163","0","もう一度戦ってもらう場合には、<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>ギサールの野菜<hex:0249020103><hex:0248020103>が必要になります。<hex:02100103><hex:02100103><hex:02100103>さあ、チョコボに指示をしてみましょう！<hex:02100103><hex:02100103><hex:02100103>","",""
"373","0","0","0","0","","",""
"374","0","0","0","0","","",""
"375","0","0","0","0","","",""
"376","0","0","0","0","","",""
"377","0","0","0","0","","",""
"378","0","0","0","0","","",""
"379","0","0","0","0","","",""
"380","1","0","151461","0","チョコボのランクが上がり、<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「スキルポイント（SP）」<hex:0249020103><hex:0248020103><hex:02100103>を入手しました。<hex:02100103><hex:02100103>SPはバディのランクが上がることで入手することができ、ポイントを消費してバディにスキルを修得させます。<hex:02100103>さっそくSPを使ってチョコボに<hex:02100103>スキルを覚えさせてみましょう。<hex:02100103>　　　　　　　　　　　次のページヘ》","",""
"381","1","0","151462","0","チョコボのスキルには、<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「DEFENDER」「ATTACKER」「HEALER」<hex:0249020103><hex:0248020103><hex:02100103>の3種類があります。<hex:02100103><hex:02100103>DEFENDERのスキルを覚えると、<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>アクション「ディフェンダースタンス」<hex:0249020103><hex:0248020103><hex:02100103>が使えるようになり、チョコボはあなたを<hex:02100103>守る盾役として行動してくれます。<hex:02100103>　　　　　　　　　　　次のページヘ》","",""
"382","1","0","151463","0","ATTACKERのスキルを覚えると、<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>アクション「アタッカースタンス」<hex:0249020103><hex:0248020103><hex:02100103>が使えるようになり、チョコボはより強力な<hex:02100103>攻撃を行うようになります。<hex:02100103><hex:02100103>HEALERのスキルを覚えると、<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>アクション「ヒーラースタンス」<hex:0249020103><hex:0248020103><hex:02100103>が使えるようになり、チョコボはあなたの<hex:02100103>HPを回復してくれるようになります。<hex:02100103>　　　　　　　　　　　次のページヘ》","",""
"383","1","0","151464","0","これからチョコボがどんな風に<hex:02100103>成長するか？<hex:02100103>それはあなた次第です。<hex:02100103><hex:02100103>限りあるSPをどのスキルに割り振るか、<hex:02100103>よく考えて有効に使いましょう！","",""
"384","0","0","0","0","","",""
"385","0","0","0","0","","",""
"386","0","0","0","0","","",""
"387","0","0","0","0","","",""
"388","0","0","0","0","","",""
"389","0","0","0","0","","",""
"390","0","0","0","0","","",""
"391","0","0","0","0","","",""
"392","0","0","0","0","","",""
"393","0","0","0","0","","",""
"394","0","0","0","0","","",""
"395","0","0","0","0","","",""
"396","0","0","0","0","","",""
"397","0","0","0","0","","",""
"398","0","0","0","0","","",""
"399","0","0","0","0","","",""
"400","1","0","150451","0","<hex:024804F201FA03><hex:024904F201FB03>「討伐手帳」<hex:0249020103><hex:0248020103>とは、<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「ファイター＆ソーサラー」<hex:0249020103><hex:0248020103>の<hex:02100103>各クラスに用意された一種の課題で、<hex:02100103>討伐対象の敵を倒すことで<hex:02100103>報酬を得ることができます。<hex:02100103>「メインコマンド」の<hex:024804F201FA03><hex:024904F201FB03>「手帳の管理」<hex:0249020103><hex:0248020103>を<hex:02100103>クリック、または【H】キーを押して<hex:02100103>討伐手帳を開きましょう。<hex:02100103><hex:02100103>　　　　　　　　　　　次のページヘ》","",""
"401","1","0","150452","0","討伐手帳を開き、カテゴリーからクラスと<hex:02100103>ランク（目標の難易度）を選ぶと、<hex:02100103>討伐対象の一覧が表示されます。<hex:02100103><hex:02100103>指定の敵を倒すと目標達成で、<hex:02100103>報酬を得られます。<hex:02100103>どの敵を何体倒せば良いかや、<hex:02100103>主な生息地を確認しましょう。<hex:02100103><hex:02100103>　　　　　　　　　　　次のページヘ》","",""
"402","1","0","150453","0","討伐対象の敵の頭上には、<hex:02100103>目印が表示されます。<hex:02100103>見かけたら倒してみましょう。","",""
"403","1","0","150451","0","<hex:024804F201FA03><hex:024904F201FB03>「討伐手帳」<hex:0249020103><hex:0248020103>とは、<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「ファイター＆ソーサラー」<hex:0249020103><hex:0248020103>の<hex:02100103>各クラスに用意された一種の課題で、<hex:02100103>討伐対象の敵を倒すことで<hex:02100103>報酬を得ることができます。<hex:02100103>「メインコマンド」の「手帳の管理」から<hex:024804F201FA03><hex:024904F201FB03><hex:02100103>「討伐手帳」<hex:0249020103><hex:0248020103>を開いてみましょう。<hex:02100103><hex:02100103><hex:02100103>　　　　　　　　　　　次のページヘ》","",""
"404","1","0","150452","0","討伐手帳を開き、カテゴリーからクラスと<hex:02100103>ランク（目標の難易度）を選ぶと、<hex:02100103>討伐対象の一覧が表示されます。<hex:02100103><hex:02100103>指定の敵を倒すと目標達成で、<hex:02100103>報酬を得られます。<hex:02100103>どの敵を何体倒せば良いかや、<hex:02100103>主な生息地を確認しましょう。<hex:02100103><hex:02100103>　　　　　　　　　　　次のページヘ》","",""
"405","1","0","150453","0","討伐対象の敵の頭上には、<hex:02100103>目印が表示されます。<hex:02100103>見かけたら倒してみましょう。","",""
"406","0","0","0","0","","",""
"407","0","0","0","0","","",""
"408","0","0","0","0","","",""
"409","0","0","0","0","","",""
"410","1","0","150881","0","<hex:024804F201FA03><hex:024904F201FB03>「グランドカンパニー」<hex:0249020103><hex:0248020103>は、<hex:02100103>エオルゼアに迫る危機に立ち向かうため<hex:02100103>各都市国家によって設立された組織です。<hex:02100103>組織内での身分を<hex:024804F201FA03><hex:024904F201FB03>「階級」<hex:0249020103><hex:0248020103>と呼びます。<hex:02100103><hex:02100103>所属国と階級は、<hex:02100103>メインコマンドの「キャラクター」を開き<hex:02100103>「プロフィール」を選ぶと確認できます。<hex:02100103><hex:02100103> 　　　　　　　　　　　次のページヘ》","",""
"411","1","0","150882","0","同時に複数のグランドカンパニーに<hex:02100103>所属することはできません。<hex:02100103><hex:02100103>所属後にグランドカンパニーを<hex:02100103>変更することができますので、<hex:02100103>好みで所属先を決めても良いでしょう！<hex:02100103><hex:02100103><hex:02100103><hex:02100103> 　　　　　　　　　　　次のページヘ》","",""
"412","1","0","150883","0","メインコマンドの「通貨リスト」を開き<hex:02100103>「共通」を選ぶと、グランドカンパニーの<hex:02100103>専用通貨<hex:024804F201FA03><hex:024904F201FB03>「軍票」<hex:0249020103><hex:0248020103>が表示されます。<hex:02100103><hex:02100103>軍票は所属グランドカンパニーで、<hex:02100103>アイテムやチョコボと交換したり<hex:02100103>「階級」を上げることができます。<hex:02100103>階級が上がるとメリットがあるので、<hex:02100103>積極的に軍票を集めてみましょう！","",""
"413","0","0","0","0","","",""
"414","0","0","0","0","","",""
"415","0","0","0","0","","",""
"416","0","0","0","0","","",""
"417","0","0","0","0","","",""
"418","0","0","0","0","","",""
"419","0","0","0","0","","",""
"420","1","0","150941","0","グランドカンパニーでは、<hex:024804F201FA03><hex:024904F201FB03>「軍需品」<hex:0249020103><hex:0248020103>や<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「補給品」<hex:0249020103><hex:0248020103>を必要としています。<hex:02100103>調達すると、経験値と軍票が得られます。<hex:02100103><hex:02100103>配属グランドカンパニーの人事担当官や<hex:02100103>グランドカンパニーリーヴの担当者に<hex:02100103>話しかけて<hex:024804F201FA03><hex:024904F201FB03>「調達任務」<hex:0249020103><hex:0248020103>を選びましょう。<hex:02100103>調達したアイテムを納める事ができます。 <hex:02100103><hex:02100103> 　　　　　　　　　　　次のページヘ》","",""
"421","1","0","150942","0","必要とされるアイテムは毎日変わります。<hex:02100103>メインコマンドの「コンテンツ情報一覧」<hex:02100103>から、いつでも確認できます。<hex:02100103><hex:02100103>積極的にアイテムを調達してみましょう！","",""
"422","0","0","0","0","","",""
"423","0","0","0","0","","",""
"424","0","0","0","0","","",""
"425","0","0","0","0","","",""
"426","0","0","0","0","","",""
"427","0","0","0","0","","",""
"428","0","0","0","0","","",""
"429","0","0","0","0","","",""
"430","1","0","150951","0","グランドカンパニーは、軍備強化のために<hex:02100103>エーテリアルアイテムなどの<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「稀少品」<hex:0249020103><hex:0248020103>を必要としています。<hex:02100103><hex:02100103>納品可能なアイテムは、詳細情報を<hex:02100103>確認した時、アイテム名の色が<hex:024804F201FA03><hex:024904F201FB03>白以外<hex:0249020103><hex:0248020103>で<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>売却可能<hex:0249020103><hex:0248020103>な<hex:024804F201FA03><hex:024904F201FB03>装備品<hex:0249020103><hex:0248020103>が対象となります。<hex:02100103><hex:02100103> 　　　　　　　　　　　次のページヘ》","",""
"431","1","0","150952","0","配属グランドカンパニーの人事担当官や<hex:02100103>グランドカンパニーリーヴ担当者に<hex:02100103>話しかけ、不要な稀少品があれば<hex:02100103>積極的に納品してみましょう！","",""
"432","0","0","0","0","","",""
"433","0","0","0","0","","",""
"434","0","0","0","0","","",""
"435","0","0","0","0","","",""
"436","0","0","0","0","","",""
"437","0","0","0","0","","",""
"438","0","0","0","0","","",""
"439","0","0","0","0","","",""
"440","1","0","150961","0","<hex:024804F201FA03><hex:024904F201FB03>「フリーカンパニー」<hex:0249020103><hex:0248020103>は、冒険者が<hex:02100103>自由に集まって結成する組織です。<hex:02100103><hex:02100103>所属グランドカンパニーなどに規制はなく<hex:02100103>プレイヤー自らが「カンパニー」を作り、<hex:02100103>ロールプレイを楽しめます。<hex:02100103><hex:02100103><hex:02100103><hex:02100103> 　　　　　　　　　　　次のページヘ》","",""
"441","1","0","150962","0","加入後は<hex:024804F201FA03><hex:024904F201FB03>「カンパニーポイント」<hex:0249020103><hex:0248020103>を稼いで<hex:02100103>フリーカンパニーのランクを上げたり、<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「カンパニークレジット」<hex:0249020103><hex:0248020103>を稼いで<hex:02100103>専用アイテムと交換したりできます。<hex:02100103><hex:02100103><hex:02100103><hex:02100103><hex:02100103><hex:02100103> 　　　　　　　　　　　次のページヘ》","",""
"442","1","0","150963","0","リーダーと他３名の<hex:024804F201FA03><hex:024904F201FB03>「署名」<hex:0249020103><hex:0248020103>で結成するか<hex:02100103>既に結成されたフリーカンパニーを<hex:02100103>探して加入しても良いでしょう。<hex:02100103><hex:02100103>楽しみ方は、あなた次第です！","",""
"443","0","0","0","0","","",""
"444","0","0","0","0","","",""
"445","0","0","0","0","","",""
"446","0","0","0","0","","",""
"447","0","0","0","0","","",""
"448","0","0","0","0","","",""
"449","0","0","0","0","","",""
"450","1","0","151121","0","あなたに<hex:024804F201FA03><hex:024904F201FB03>「フリーカンパニー」<hex:0249020103><hex:0248020103>結成の<hex:02100103>ための<hex:024804F201FA03><hex:024904F201FB03>「署名」<hex:0249020103><hex:0248020103>が求められました。<hex:02100103><hex:02100103>フリーカンパニーの結成には、<hex:02100103>署名へのサインが３名分必要です。<hex:02100103>依頼主を確認して、サインをしましょう。","",""
"451","0","0","0","0","","",""
"452","0","0","0","0","","",""
"453","0","0","0","0","","",""
"454","0","0","0","0","","",""
"455","0","0","0","0","","",""
"456","0","0","0","0","","",""
"457","0","0","0","0","","",""
"458","0","0","0","0","","",""
"459","0","0","0","0","","",""
"460","1","0","151131","0","プレイヤー自ら運営を行う組織<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「フリーカンパニー」<hex:0249020103><hex:0248020103>に加入しました！<hex:02100103><hex:02100103>「フリーカンパニーチャット」が使えます。<hex:02100103>チャットの吹き出しから<hex:02100103>「FreeCompany」を選び、<hex:02100103>まずは挨拶をしてみましょう！<hex:02100103><hex:02100103><hex:02100103> 　　　　　　　　　　　次のページヘ》","",""
"461","1","0","151132","0","所属フリーカンパニーの様々な情報は、<hex:02100103>「コミュニケーション」にある<hex:02100103>「フリーカンパニー」から確認できます。<hex:02100103><hex:02100103>メンバーに<hex:024804F201FA03><hex:024904F201FB03>「階級」<hex:0249020103><hex:0248020103>を設定でき、階級別に<hex:02100103>実行できる<hex:024804F201FA03><hex:024904F201FB03>「権限」<hex:0249020103><hex:0248020103>を決められます。<hex:02100103><hex:02100103><hex:02100103><hex:02100103> 　　　　　　　　　　　次のページヘ》","",""
"462","1","0","151133","0","実行できる権限は、<hex:024804F201FA03><hex:024904F201FB03>「階級の任命」<hex:0249020103><hex:0248020103>や<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「カンパニーメンバーの招待」「除名」<hex:0249020103><hex:0248020103><hex:02100103>などです。誰が何を行うか、<hex:02100103>階級と権限の設定は慎重に！<hex:02100103><hex:02100103><hex:02100103><hex:02100103><hex:02100103><hex:02100103> 　　　　　　　　　　　次のページヘ》","",""
"463","1","0","151134","0","メンバーの活動で、フリーカンパニーの<hex:02100103>経験値<hex:024804F201FA03><hex:024904F201FB03>「カンパニーポイント」<hex:0249020103><hex:0248020103>が増え、<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「カンパニーランク」<hex:0249020103><hex:0248020103>が上がります。<hex:02100103><hex:02100103>カンパニーランクが上がると、<hex:02100103>オリジナルの紋章<hex:024804F201FA03><hex:024904F201FB03>「クレスト」<hex:0249020103><hex:0248020103>の作成や<hex:02100103>活動拠点を作る<hex:024804F201FA03><hex:024904F201FB03>「ハウジング」<hex:0249020103><hex:0248020103>の利用<hex:02100103>などが可能になります。<hex:02100103><hex:02100103>言動に気をつけて楽しく参加しましょう！","",""
"464","0","0","0","0","","",""
"465","0","0","0","0","","",""
"466","0","0","0","0","","",""
"467","0","0","0","0","","",""
"468","0","0","0","0","","",""
"469","0","0","0","0","","",""
"470","1","0","151361","0","<hex:024804F201FA03><hex:024904F201FB03>「カンパニーチェスト」<hex:0249020103><hex:0248020103>とはカンパニーの<hex:02100103>メンバーで共有するアイテム倉庫です。<hex:02100103>グランドカンパニーの本部などから<hex:02100103>アクセスすることができます。<hex:02100103><hex:02100103>フリーカンパニーの階級別に<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「フルアクセス／リードオンリー／<hex:02100103>アクセス禁止」<hex:0249020103><hex:0248020103>などを設定可能です。 <hex:02100103><hex:02100103> 　　　　　　　　　　　次のページヘ》","",""
"471","1","0","151362","0","カンパニーのランクがアップすると<hex:02100103>預けられるアイテムの数が増加します。<hex:02100103><hex:02100103>カンパニーチェストは<hex:02100103>フリーカンパニーの共有財産です。<hex:02100103>アイテムの出し入れの際には<hex:02100103>十分に注意するようにしましょう！<hex:02100103>","",""
"472","0","0","0","0","","",""
"473","0","0","0","0","","",""
"474","0","0","0","0","","",""
"475","0","0","0","0","","",""
"476","0","0","0","0","","",""
"477","0","0","0","0","","",""
"478","0","0","0","0","","",""
"479","0","0","0","0","","",""
"480","1","0","151371","0","<hex:024804F201FA03><hex:024904F201FB03>「カンパニークレスト」<hex:0249020103><hex:0248020103>とは<hex:02100103>フリーカンパニーの「紋章」です。<hex:02100103><hex:02100103>グランドカンパニー本部の紋章官に<hex:02100103>話しかけると、デザインを設定できます。<hex:02100103>クレストデザインの変更には<hex:024804F201FA03><hex:024904F201FB03>「クレスト<hex:02100103>デザインの設定権限」<hex:0249020103><hex:0248020103>が必要です。<hex:02100103><hex:02100103><hex:02100103> 　　　　　　　　　　　次のページヘ》","",""
"481","1","0","151372","0","デザインしたクレストは、<hex:02100103>カンパニーランクが上がると、<hex:02100103>一部のアイテムに装飾が可能です。<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※装飾が可能かどうかは<hex:02100103>アイテムの詳細情報で確認できます。<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>素敵なクレストをデザインして、<hex:02100103>メンバーで紋章を背負いましょう！","",""
"482","0","0","0","0","","",""
"483","0","0","0","0","","",""
"484","0","0","0","0","","",""
"485","0","0","0","0","","",""
"486","0","0","0","0","","",""
"487","0","0","0","0","","",""
"488","0","0","0","0","","",""
"489","0","0","0","0","","",""
"490","1","0","151381","0","<hex:024804F201FA03><hex:024904F201FB03>「カンパニーアクション」<hex:0249020103><hex:0248020103>を使用すると、<hex:02100103>フリーカンパニーメンバー全員の<hex:02100103>ステータスが一時的に上昇します。<hex:02100103><hex:02100103>「フリーカンパニー」画面の<hex:02100103>「アクション」から実行し、<hex:02100103>効果時間の経過などで消滅します。<hex:02100103><hex:02100103><hex:02100103> 　　　　　　　　　　　次のページヘ》","",""
"491","1","0","151382","0","カンパニーアクションを取得する際には、<hex:02100103>グランドカンパニー本部の補給担当官に<hex:02100103>カンパニークレジットを支払い入手します。<hex:02100103><hex:02100103>所属グランドカンパニーとの<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「友好関係」<hex:0249020103><hex:0248020103>が高くなれば、<hex:02100103>クレジットの支払いが安くなります。<hex:02100103><hex:02100103><hex:02100103> 　　　　　　　　　　　次のページヘ》","",""
"492","1","0","151383","0","カンパニーアクションの使用や<hex:02100103>購入には<hex:024804F201FA03><hex:024904F201FB03>「権限」<hex:0249020103><hex:0248020103>が必要です。<hex:02100103><hex:02100103>メンバーで力を合わせてクレジットを貯め、<hex:02100103>効果的なアクションを発動させて、<hex:02100103>カンパニーの活動を楽しみましょう！","",""
"493","0","0","0","0","","",""
"494","0","0","0","0","","",""
"495","0","0","0","0","","",""
"496","0","0","0","0","","",""
"497","0","0","0","0","","",""
"498","0","0","0","0","","",""
